grid_position,quali_position,round,year,driver_points_before,driver_position_before,driver_wins_before,driver_age,driver_nationality,constructor_nationality,constructor_position_before,driver_historical_dnf_rate,pit_stops,podium
6.0,6.0,2,1976,6.0,2.0,0.0,31.594520547945205,French,British,2.0,0.625,,0
2.0,2.0,3,1976,6.0,2.0,0.0,31.654794520547945,French,British,2.0,0.6363636363636364,,1
3.0,3.0,4,1976,10.0,2.0,0.0,31.75068493150685,French,British,2.0,0.6176470588235294,,0
4.0,4.0,5,1976,10.0,3.0,0.0,31.78904109589041,French,British,3.0,0.6285714285714286,,0
4.0,4.0,6,1976,10.0,4.0,0.0,31.827397260273973,French,British,3.0,0.6388888888888888,,1
4.0,4.0,7,1976,14.0,4.0,0.0,31.865753424657534,French,British,2.0,0.6216216216216216,,1
3.0,3.0,8,1976,20.0,3.0,0.0,31.923287671232877,French,British,2.0,0.6052631578947368,,1
5.0,5.0,9,1976,26.0,3.0,0.0,31.96164383561644,French,British,2.0,0.5897435897435898,,0
3.0,3.0,10,1976,26.0,4.0,0.0,32.0,French,British,2.0,0.6,,0
13.0,13.0,11,1976,26.0,4.0,0.0,32.038356164383565,French,British,2.0,0.6097560975609756,,0
14.0,14.0,12,1976,26.0,4.0,0.0,32.07671232876712,French,British,2.0,0.6190476190476191,,0
4.0,4.0,13,1976,26.0,4.0,0.0,32.11506849315069,French,British,3.0,0.6046511627906976,,0
4.0,4.0,14,1976,27.0,5.0,0.0,32.172602739726024,French,British,2.0,0.5909090909090909,,1
7.0,7.0,15,1976,33.0,4.0,0.0,32.19178082191781,French,British,3.0,0.5777777777777777,,0
13.0,13.0,16,1976,33.0,4.0,0.0,32.23013698630137,French,British,3.0,0.5869565217391305,,1
3.0,3.0,1,1977,34.0,5.0,0.0,32.441095890410956,French,British,4.0,0.5957446808510638,,0
6.0,6.0,2,1977,0.0,13.0,0.0,32.47945205479452,French,British,11.0,0.6041666666666666,,0
4.0,4.0,3,1977,0.0,19.0,0.0,32.59178082191781,French,British,12.0,0.6122448979591837,,1
12.0,12.0,4,1977,4.0,7.0,0.0,32.67123287671233,French,British,6.0,0.6,,0
10.0,10.0,5,1977,7.0,7.0,0.0,32.76712328767123,French,British,7.0,0.5882352941176471,,0
8.0,8.0,6,1977,7.0,7.0,0.0,32.8054794520548,French,British,7.0,0.5961538461538461,,0
5.0,5.0,7,1977,7.0,8.0,0.0,32.843835616438355,French,British,7.0,0.6037735849056604,,0
6.0,6.0,8,1977,7.0,9.0,0.0,32.88219178082192,French,British,5.0,0.6111111111111112,,0
12.0,12.0,9,1977,10.0,7.0,0.0,32.92054794520548,French,British,5.0,0.6,,0
18.0,18.0,10,1977,10.0,8.0,0.0,32.95616438356164,French,British,6.0,0.6071428571428571,,0
15.0,15.0,11,1977,10.0,9.0,0.0,32.9972602739726,French,British,6.0,0.6140350877192983,,0
10.0,10.0,12,1977,10.0,9.0,0.0,33.035616438356165,French,British,6.0,0.6206896551724138,,0
11.0,11.0,13,1977,10.0,11.0,0.0,33.07397260273972,French,British,6.0,0.6271186440677966,,0
13.0,13.0,14,1977,10.0,12.0,0.0,33.11232876712329,French,British,7.0,0.6333333333333333,,0
8.0,8.0,15,1977,10.0,12.0,0.0,33.16986301369863,French,British,7.0,0.639344262295082,,0
6.0,6.0,16,1977,10.0,12.0,0.0,33.18904109589041,French,British,7.0,0.6451612903225806,,1
15.0,15.0,17,1977,16.0,10.0,0.0,33.227397260273975,French,British,6.0,0.6349206349206349,,1
10.0,10.0,1,1978,20.0,6.0,0.0,33.45753424657534,French,British,5.0,0.625,,1
11.0,11.0,2,1978,4.0,3.0,0.0,33.49589041095891,French,British,3.0,0.6153846153846154,,0
11.0,11.0,3,1978,4.0,5.0,0.0,33.58904109589041,French,British,5.0,0.6212121212121212,,1
12.0,12.0,4,1978,10.0,4.0,0.0,33.66849315068493,French,British,3.0,0.6119402985074627,,1
5.0,5.0,5,1978,14.0,4.0,0.0,33.76438356164383,French,British,3.0,0.6029411764705882,,1
13.0,13.0,6,1978,23.0,1.0,1.0,33.8027397260274,French,British,2.0,0.5942028985507246,,0
12.0,12.0,7,1978,23.0,2.0,1.0,33.84109589041096,French,British,2.0,0.6,,0
12.0,12.0,8,1978,23.0,3.0,1.0,33.87671232876713,French,British,2.0,0.6056338028169014,,0
13.0,13.0,9,1978,23.0,4.0,1.0,33.917808219178085,French,British,3.0,0.6111111111111112,,0
10.0,10.0,10,1978,23.0,4.0,1.0,33.95616438356164,French,British,3.0,0.6164383561643836,,0
13.0,13.0,11,1978,26.0,5.0,1.0,33.99452054794521,French,British,4.0,0.6081081081081081,,0
14.0,14.0,12,1978,26.0,5.0,1.0,34.032876712328765,French,British,4.0,0.6133333333333333,,1
12.0,12.0,13,1978,32.0,3.0,1.0,34.07123287671233,French,British,3.0,0.6052631578947368,,0
16.0,16.0,14,1978,32.0,4.0,1.0,34.10958904109589,French,British,4.0,0.6103896103896104,,0
12.0,12.0,15,1978,32.0,5.0,1.0,34.16712328767123,French,British,4.0,0.6025641025641025,,0
13.0,13.0,16,1978,32.0,5.0,1.0,34.18630136986302,French,British,4.0,0.6075949367088608,,0
2.0,2.0,1,1979,0.0,29.0,1.0,34.47397260273973,French,French,2.0,0.6,,0
2.0,2.0,2,1979,3.0,4.0,1.0,34.512328767123286,French,French,1.0,0.5925925925925926,,1
5.0,5.0,3,1979,9.0,3.0,1.0,34.586301369863016,French,French,1.0,0.5853658536585366,,0
4.0,4.0,4,1979,9.0,4.0,1.0,34.68493150684932,French,French,1.0,0.5903614457831325,,0
2.0,2.0,5,1979,11.0,5.0,1.0,34.74246575342466,French,French,2.0,0.5833333333333334,,1
2.0,2.0,6,1979,20.0,2.0,2.0,34.78082191780822,French,French,1.0,0.5764705882352941,,0
3.0,3.0,7,1979,20.0,4.0,2.0,34.81917808219178,French,French,2.0,0.5813953488372093,,0
23.0,23.0,1,1980,0.0,0.0,2.0,35.45205479452055,French,Swiss,9.0,0.5862068965517241,,0
21.0,21.0,2,1980,0.0,8.0,2.0,35.49041095890411,French,Swiss,5.0,0.5909090909090909,,0
7.0,7.0,3,1980,0.0,18.0,2.0,35.583561643835615,French,Swiss,9.0,0.5955056179775281,,0
3.0,3.0,4,1980,0.0,23.0,2.0,35.66301369863014,French,Swiss,9.0,0.6,,0
10.0,10.0,5,1980,0.0,25.0,2.0,35.75890410958904,French,Swiss,10.0,0.6043956043956044,,0
7.0,7.0,6,1980,0.0,26.0,2.0,35.797260273972604,French,Swiss,11.0,0.6086956521739131,,0
10.0,10.0,7,1980,0.0,26.0,2.0,35.912328767123284,French,Swiss,11.0,0.6129032258064516,,0
8.0,8.0,8,1980,0.0,26.0,2.0,35.95068493150685,French,Swiss,11.0,0.6170212765957447,,0
8.0,8.0,12,1972,0.0,29.0,0.0,22.706849315068492,South African,British,2.0,0.0,,0
3.0,3.0,3,1973,45.0,3.0,0.0,23.106849315068494,South African,British,3.0,1.0,,0
2.0,2.0,8,1973,0.0,25.0,0.0,23.435616438356163,South African,British,3.0,1.0,,0
6.0,6.0,9,1973,0.0,25.0,0.0,23.471232876712328,South African,British,3.0,1.0,,0
3.0,3.0,14,1973,0.0,29.0,0.0,23.665753424657535,South African,British,3.0,1.0,,0
10.0,10.0,15,1973,0.0,29.0,0.0,23.704109589041096,South African,British,3.0,1.0,,0
12.0,12.0,1,1974,20.0,7.0,0.0,23.972602739726028,South African,British,5.0,1.0,,0
14.0,14.0,2,1974,0.0,19.0,0.0,24.01095890410959,South African,British,4.0,1.0,,0
8.0,8.0,3,1974,0.0,18.0,0.0,24.18082191780822,South African,British,6.0,1.0,,0
9.0,9.0,4,1974,0.0,14.0,0.0,24.26027397260274,South African,British,6.0,0.8888888888888888,,0
2.0,2.0,5,1974,2.0,12.0,0.0,24.2986301369863,South African,British,5.0,0.9,,1
5.0,5.0,6,1974,6.0,8.0,0.0,24.336986301369862,South African,British,4.0,0.8181818181818182,,1
2.0,2.0,7,1974,12.0,4.0,0.0,24.375342465753423,South African,British,3.0,0.75,,1
5.0,5.0,8,1974,21.0,4.0,1.0,24.413698630136988,South African,British,3.0,0.6923076923076923,,0
7.0,7.0,9,1974,23.0,4.0,1.0,24.45205479452055,South African,British,3.0,0.6428571428571429,,0
3.0,3.0,10,1974,26.0,4.0,1.0,24.487671232876714,South African,British,3.0,0.6,,1
4.0,4.0,11,1974,35.0,3.0,2.0,24.528767123287672,South African,British,3.0,0.5625,,1
5.0,5.0,12,1974,41.0,2.0,2.0,24.567123287671233,South African,British,3.0,0.5294117647058824,,0
12.0,12.0,13,1974,41.0,2.0,2.0,24.624657534246577,South African,British,3.0,0.5555555555555556,,1
3.0,3.0,14,1974,45.0,2.0,2.0,24.663013698630138,South African,British,3.0,0.5263157894736842,,0
6.0,6.0,15,1974,45.0,3.0,2.0,24.7013698630137,South African,British,3.0,0.55,,0
9.0,9.0,1,1975,49.0,3.0,2.0,24.96986301369863,South African,British,3.0,0.5714285714285714,,0
8.0,8.0,2,1975,0.0,11.0,2.0,25.008219178082193,South African,British,5.0,0.5909090909090909,,0
3.0,3.0,3,1975,0.0,16.0,2.0,25.101369863013698,South African,British,5.0,0.6086956521739131,,1
13.0,13.0,4,1975,9.0,4.0,3.0,25.257534246575343,South African,British,3.0,0.5833333333333334,,0
7.0,7.0,5,1975,9.0,5.0,3.0,25.295890410958904,South African,British,3.0,0.6,,0
9.0,9.0,6,1975,9.0,6.0,3.0,25.334246575342465,South African,British,4.0,0.6153846153846154,,1
8.0,8.0,7,1975,15.0,5.0,3.0,25.372602739726027,South African,British,4.0,0.5925925925925926,,0
4.0,4.0,8,1975,15.0,5.0,3.0,25.410958904109588,South African,British,4.0,0.6071428571428571,,0
2.0,2.0,9,1975,15.0,7.0,3.0,25.44931506849315,South African,British,4.0,0.6206896551724138,,0
6.0,6.0,10,1975,15.0,7.0,3.0,25.484931506849314,South African,British,5.0,0.6,,1
3.0,3.0,11,1975,19.0,6.0,3.0,25.526027397260275,South African,British,5.0,0.6129032258064516,,0
10.0,10.0,12,1975,19.0,6.0,3.0,25.564383561643837,South African,British,5.0,0.625,,0
4.0,4.0,13,1975,19.0,6.0,3.0,25.621917808219177,South African,British,5.0,0.6363636363636364,,0
10.0,10.0,14,1975,19.0,7.0,3.0,25.698630136986303,South African,British,5.0,0.6470588235294118,,0
13.0,13.0,1,1976,42.0,2.0,3.0,26.005479452054793,South African,British,6.0,0.6285714285714286,,0
12.0,12.0,2,1976,2.0,5.0,3.0,26.117808219178084,South African,British,2.0,0.6111111111111112,,0
11.0,11.0,3,1976,5.0,5.0,3.0,26.17808219178082,South African,British,2.0,0.5945945945945946,,0
14.0,14.0,4,1976,5.0,6.0,3.0,26.273972602739725,South African,British,2.0,0.6052631578947368,,0
7.0,7.0,5,1976,5.0,6.0,3.0,26.312328767123287,South African,British,3.0,0.6153846153846154,,0
5.0,5.0,6,1976,8.0,6.0,3.0,26.350684931506848,South African,British,3.0,0.6,,1
1.0,1.0,7,1976,14.0,5.0,3.0,26.389041095890413,South African,British,2.0,0.5853658536585366,,1
9.0,9.0,8,1976,23.0,2.0,4.0,26.446575342465753,South African,British,2.0,0.5714285714285714,,0
8.0,8.0,9,1976,24.0,4.0,4.0,26.484931506849314,South African,British,2.0,0.5581395348837209,,1
8.0,8.0,10,1976,30.0,2.0,4.0,26.523287671232875,South African,British,2.0,0.5454545454545454,,1
10.0,10.0,11,1976,36.0,2.0,4.0,26.561643835616437,South African,British,2.0,0.5333333333333333,,0
8.0,8.0,12,1976,36.0,3.0,4.0,26.6,South African,British,2.0,0.5434782608695652,,0
2.0,2.0,13,1976,38.0,3.0,4.0,26.638356164383563,South African,British,3.0,0.5319148936170213,,0
7.0,7.0,14,1976,40.0,3.0,4.0,26.695890410958903,South African,British,2.0,0.5208333333333334,,0
2.0,2.0,15,1976,43.0,3.0,4.0,26.715068493150685,South African,British,3.0,0.5102040816326531,,1
5.0,5.0,16,1976,49.0,3.0,4.0,26.753424657534246,South African,British,3.0,0.5,,0
11.0,11.0,1,1977,24.0,7.0,4.0,26.964383561643835,South African,Canadian,5.0,0.5098039215686274,,1
15.0,15.0,2,1977,9.0,1.0,5.0,27.002739726027396,South African,Canadian,1.0,0.5,,0
5.0,5.0,3,1977,9.0,2.0,5.0,27.115068493150684,South African,Canadian,2.0,0.5094339622641509,,1
3.0,3.0,4,1977,15.0,1.0,5.0,27.194520547945206,South African,Canadian,2.0,0.5,,1
5.0,5.0,5,1977,19.0,2.0,5.0,27.29041095890411,South African,Canadian,2.0,0.4909090909090909,,1
2.0,2.0,6,1977,23.0,1.0,5.0,27.328767123287673,South African,Canadian,2.0,0.48214285714285715,,1
4.0,4.0,7,1977,32.0,1.0,6.0,27.367123287671234,South African,Canadian,2.0,0.47368421052631576,,0
4.0,4.0,8,1977,32.0,1.0,6.0,27.405479452054795,South African,Canadian,3.0,0.4827586206896552,,0
8.0,8.0,9,1977,32.0,1.0,6.0,27.443835616438356,South African,Canadian,3.0,0.4915254237288136,,0
4.0,4.0,10,1977,32.0,3.0,6.0,27.47945205479452,South African,Canadian,3.0,0.5,,0
1.0,1.0,11,1977,32.0,3.0,6.0,27.52054794520548,South African,Canadian,4.0,0.5081967213114754,,1
8.0,8.0,12,1977,38.0,2.0,6.0,27.55890410958904,South African,Canadian,3.0,0.5,,0
15.0,15.0,13,1977,38.0,2.0,6.0,27.5972602739726,South African,Canadian,3.0,0.5079365079365079,,1
3.0,3.0,14,1977,55.0,2.0,6.0,27.635616438356163,South African,Canadian,3.0,0.515625,,0
9.0,9.0,15,1977,42.0,2.0,6.0,27.693150684931506,South African,Canadian,3.0,0.5230769230769231,,1
9.0,9.0,16,1977,46.0,3.0,6.0,27.71232876712329,South African,Canadian,4.0,0.5151515151515151,,1
6.0,6.0,17,1977,55.0,2.0,7.0,27.75068493150685,South African,Canadian,3.0,0.5074626865671642,,0
15.0,15.0,1,1978,51.0,1.0,7.0,27.980821917808218,South African,Canadian,14.0,0.5147058823529411,,0
12.0,12.0,2,1978,0.0,10.0,7.0,28.019178082191782,South African,Canadian,7.0,0.5072463768115942,,0
5.0,5.0,3,1978,0.0,15.0,7.0,28.112328767123287,South African,Canadian,10.0,0.5142857142857142,,0
10.0,10.0,4,1978,0.0,20.0,7.0,28.19178082191781,South African,Canadian,12.0,0.5211267605633803,,0
9.0,9.0,5,1978,0.0,20.0,7.0,28.28767123287671,South African,Canadian,12.0,0.5277777777777778,,1
5.0,5.0,6,1978,4.0,8.0,7.0,28.326027397260273,South African,Canadian,6.0,0.5205479452054794,,0
9.0,9.0,7,1978,4.0,10.0,7.0,28.364383561643837,South African,Canadian,7.0,0.527027027027027,,0
6.0,6.0,8,1978,7.0,8.0,7.0,28.4,South African,Canadian,6.0,0.52,,0
7.0,7.0,9,1978,7.0,10.0,7.0,28.44109589041096,South African,Canadian,8.0,0.5263157894736842,,0
3.0,3.0,10,1978,8.0,10.0,7.0,28.47945205479452,South African,Canadian,8.0,0.5194805194805194,,0
4.0,4.0,11,1978,8.0,10.0,7.0,28.517808219178082,South African,Canadian,8.0,0.5256410256410257,,1
7.0,7.0,12,1978,14.0,7.0,7.0,28.556164383561644,South African,Canadian,5.0,0.5189873417721519,,0
15.0,15.0,13,1978,14.0,8.0,7.0,28.594520547945205,South African,Canadian,6.0,0.525,,0
9.0,9.0,14,1978,14.0,9.0,7.0,28.632876712328766,South African,Canadian,7.0,0.5308641975308642,,0
11.0,11.0,15,1978,14.0,9.0,7.0,28.69041095890411,South African,Canadian,7.0,0.5365853658536586,,1
2.0,2.0,16,1978,18.0,8.0,7.0,28.70958904109589,South African,Canadian,6.0,0.5301204819277109,,1
5.0,5.0,1,1979,2.0,19.0,7.0,28.997260273972604,South African,Italian,10.0,0.5238095238095238,,0
6.0,6.0,2,1979,0.0,20.0,7.0,29.035616438356165,South African,Italian,9.0,0.5294117647058824,,0
2.0,2.0,3,1979,1.0,9.0,7.0,29.10958904109589,South African,Italian,5.0,0.5348837209302325,,1
3.0,3.0,4,1979,7.0,5.0,7.0,29.208219178082192,South African,Italian,1.0,0.5287356321839081,,1
5.0,5.0,5,1979,13.0,3.0,7.0,29.265753424657536,South African,Italian,2.0,0.5227272727272727,,0
7.0,7.0,6,1979,16.0,5.0,7.0,29.304109589041097,South African,Italian,2.0,0.5168539325842697,,1
1.0,1.0,7,1979,24.0,2.0,8.0,29.34246575342466,South African,Italian,1.0,0.5111111111111111,,1
5.0,5.0,8,1979,30.0,1.0,9.0,29.438356164383563,South African,Italian,1.0,0.5054945054945055,,0
11.0,11.0,9,1979,30.0,1.0,9.0,29.473972602739725,South African,Italian,1.0,0.5108695652173914,,0
5.0,5.0,10,1979,32.0,1.0,9.0,29.515068493150686,South African,Italian,1.0,0.5161290322580645,,0
9.0,9.0,11,1979,35.0,1.0,9.0,29.553424657534247,South African,Italian,1.0,0.5106382978723404,,0
5.0,5.0,12,1979,38.0,1.0,9.0,29.59178082191781,South African,Italian,1.0,0.5052631578947369,,1
3.0,3.0,13,1979,44.0,1.0,9.0,29.63013698630137,South African,Italian,1.0,0.5,,1
9.0,9.0,14,1979,51.0,1.0,10.0,29.687671232876713,South African,Italian,1.0,0.4948453608247423,,0
16.0,16.0,15,1979,51.0,1.0,10.0,29.706849315068492,South African,Italian,1.0,0.5,,0
11.0,11.0,1,1980,0.0,0.0,10.0,29.975342465753425,South African,Italian,5.0,0.5050505050505051,,0
8.0,8.0,2,1980,0.0,9.0,10.0,30.013698630136986,South African,Italian,7.0,0.51,,0
9.0,9.0,3,1980,0.0,19.0,10.0,30.106849315068494,South African,Italian,12.0,0.5148514851485149,,0
16.0,16.0,4,1980,0.0,24.0,10.0,30.186301369863013,South African,Italian,14.0,0.5196078431372549,,0
14.0,14.0,5,1980,2.0,14.0,10.0,30.28219178082192,South African,Italian,11.0,0.5242718446601942,,0
17.0,17.0,6,1980,2.0,15.0,10.0,30.32054794520548,South African,Italian,10.0,0.5288461538461539,,0
19.0,19.0,7,1980,2.0,17.0,10.0,30.435616438356163,South African,Italian,10.0,0.5333333333333333,,0
23.0,23.0,8,1980,2.0,17.0,10.0,30.473972602739725,South African,Italian,10.0,0.5377358490566038,,0
21.0,21.0,9,1980,2.0,17.0,10.0,30.55068493150685,South African,Italian,10.0,0.5420560747663551,,0
22.0,22.0,10,1980,2.0,18.0,10.0,30.56986301369863,South African,Italian,10.0,0.5462962962962963,,0
12.0,12.0,11,1980,2.0,19.0,10.0,30.60821917808219,South African,Italian,10.0,0.5504587155963303,,0
16.0,16.0,12,1980,2.0,19.0,10.0,30.646575342465752,South African,Italian,10.0,0.5545454545454546,,0
0.0,0.0,13,1980,2.0,19.0,10.0,30.684931506849313,South African,Italian,10.0,0.5585585585585585,,0
23.0,23.0,14,1980,2.0,19.0,10.0,30.704109589041096,South African,Italian,10.0,0.5625,,0
6.0,6.0,5,1970,13.0,7.0,0.0,30.813698630136987,Swiss,Italian,7.0,0.0,,0
6.0,6.0,7,1970,3.0,14.0,0.0,30.887671232876713,Swiss,Italian,5.0,1.0,,0
3.0,3.0,8,1970,6.0,11.0,0.0,30.92876712328767,Swiss,Italian,5.0,0.5,,0
2.0,2.0,9,1970,6.0,12.0,0.0,30.96712328767123,Swiss,Italian,4.0,0.6666666666666666,,1
3.0,3.0,10,1970,12.0,8.0,0.0,31.024657534246575,Swiss,Italian,2.0,0.5,,1
3.0,3.0,11,1970,21.0,5.0,1.0,31.063013698630137,Swiss,Italian,2.0,0.4,,1
6.0,6.0,12,1970,27.0,3.0,1.0,31.101369863013698,Swiss,Italian,2.0,0.3333333333333333,,0
1.0,1.0,13,1970,27.0,3.0,1.0,31.15890410958904,Swiss,Italian,4.0,0.42857142857142855,,1
3.0,3.0,1,1971,15.0,7.0,1.0,31.52054794520548,Swiss,Italian,4.0,0.375,,1
2.0,2.0,2,1971,4.0,3.0,1.0,31.638356164383563,Swiss,Italian,1.0,0.3333333333333333,,0
11.0,11.0,3,1971,4.0,5.0,1.0,31.734246575342464,Swiss,Italian,1.0,0.4,,0
4.0,4.0,4,1971,4.0,7.0,1.0,31.81095890410959,Swiss,Italian,2.0,0.45454545454545453,,1
2.0,2.0,5,1971,8.0,6.0,1.0,31.84931506849315,Swiss,Italian,1.0,0.5,,0
1.0,1.0,6,1971,8.0,6.0,1.0,31.884931506849316,Swiss,Italian,2.0,0.5384615384615384,,0
4.0,4.0,7,1971,8.0,7.0,1.0,31.926027397260274,Swiss,Italian,2.0,0.5714285714285714,,1
4.0,4.0,8,1971,12.0,6.0,1.0,31.964383561643835,Swiss,Italian,2.0,0.5333333333333333,,0
8.0,8.0,9,1971,12.0,8.0,1.0,32.02191780821918,Swiss,Italian,2.0,0.5625,,0
18.0,18.0,10,1971,12.0,8.0,1.0,32.06027397260274,Swiss,Italian,2.0,0.5882352941176471,,0
4.0,4.0,11,1971,12.0,8.0,1.0,32.0986301369863,Swiss,Italian,2.0,0.6111111111111112,,0
6.0,6.0,1,1972,2.0,18.0,1.0,32.40547945205479,Swiss,Italian,6.0,0.5789473684210527,,0
2.0,2.0,2,1972,3.0,4.0,1.0,32.51780821917808,Swiss,Italian,3.0,0.55,,0
8.0,8.0,3,1972,3.0,6.0,1.0,32.676712328767124,Swiss,Italian,3.0,0.5714285714285714,,1
3.0,3.0,4,1972,7.0,5.0,1.0,32.71232876712329,Swiss,Italian,3.0,0.5909090909090909,,0
2.0,2.0,5,1972,7.0,6.0,1.0,32.76986301369863,Swiss,Italian,3.0,0.6086956521739131,,0
7.0,7.0,8,1972,7.0,9.0,1.0,32.92328767123288,Swiss,Italian,4.0,0.625,,1
2.0,2.0,9,1972,13.0,5.0,1.0,32.961643835616435,Swiss,Italian,3.0,0.6,,0
4.0,4.0,10,1972,13.0,6.0,1.0,33.038356164383565,Swiss,Italian,4.0,0.6153846153846154,,0
7.0,7.0,11,1972,13.0,6.0,1.0,33.07671232876712,Swiss,Italian,4.0,0.6296296296296297,,0
6.0,6.0,12,1972,15.0,6.0,1.0,33.11506849315069,Swiss,Italian,4.0,0.6071428571428571,,0
1.0,1.0,1,1973,52.0,2.0,1.0,33.42191780821918,Swiss,British,5.0,0.6206896551724138,,0
4.0,4.0,2,1973,0.0,7.0,1.0,33.46027397260274,Swiss,British,7.0,0.6333333333333333,,0
5.0,5.0,3,1973,1.0,7.0,1.0,33.515068493150686,Swiss,British,4.0,0.6451612903225806,,0
8.0,8.0,4,1973,1.0,8.0,1.0,33.67123287671233,Swiss,British,5.0,0.65625,,0
12.0,12.0,5,1973,1.0,10.0,1.0,33.728767123287675,Swiss,British,6.0,0.6666666666666666,,0
8.0,8.0,6,1973,1.0,12.0,1.0,33.76712328767123,Swiss,British,6.0,0.6764705882352942,,0
12.0,12.0,7,1973,1.0,13.0,1.0,33.8054794520548,Swiss,British,6.0,0.6857142857142857,,0
9.0,9.0,8,1973,1.0,14.0,1.0,33.843835616438355,Swiss,British,7.0,0.6944444444444444,,0
10.0,10.0,9,1973,1.0,14.0,1.0,33.87945205479452,Swiss,British,7.0,0.7027027027027027,,0
12.0,12.0,10,1973,1.0,15.0,1.0,33.92054794520548,Swiss,British,7.0,0.6842105263157895,,0
10.0,10.0,11,1973,1.0,15.0,1.0,33.93972602739726,Swiss,British,7.0,0.6923076923076923,,0
14.0,14.0,12,1973,1.0,17.0,1.0,33.97808219178082,Swiss,British,7.0,0.7,,0
18.0,18.0,13,1973,2.0,17.0,1.0,34.035616438356165,Swiss,British,6.0,0.6829268292682927,,0
15.0,15.0,15,1973,2.0,18.0,1.0,34.11232876712329,Swiss,British,6.0,0.6904761904761905,,0
2.0,2.0,1,1974,25.0,5.0,1.0,34.38082191780822,Swiss,Italian,1.0,0.6976744186046512,,1
8.0,8.0,2,1974,4.0,3.0,1.0,34.41917808219178,Swiss,Italian,2.0,0.6818181818181818,,1
6.0,6.0,3,1974,10.0,1.0,1.0,34.58904109589041,Swiss,Italian,2.0,0.6666666666666666,,0
3.0,3.0,4,1974,10.0,1.0,1.0,34.66849315068493,Swiss,Italian,2.0,0.6739130434782609,,1
1.0,1.0,5,1974,16.0,1.0,1.0,34.706849315068496,Swiss,Italian,2.0,0.6595744680851063,,0
2.0,2.0,6,1974,19.0,3.0,1.0,34.74520547945205,Swiss,Italian,2.0,0.6458333333333334,,0
4.0,4.0,7,1974,22.0,2.0,1.0,34.78356164383562,Swiss,Italian,2.0,0.6326530612244898,,0
2.0,2.0,8,1974,22.0,2.0,1.0,34.821917808219176,Swiss,Italian,2.0,0.64,,1
4.0,4.0,9,1974,28.0,3.0,1.0,34.86027397260274,Swiss,Italian,2.0,0.6274509803921569,,1
7.0,7.0,10,1974,32.0,2.0,1.0,34.895890410958906,Swiss,Italian,1.0,0.6153846153846154,,0
2.0,2.0,11,1974,35.0,4.0,1.0,34.93698630136986,Swiss,Italian,2.0,0.6037735849056604,,1
8.0,8.0,12,1974,44.0,1.0,2.0,34.97534246575343,Swiss,Italian,1.0,0.5925925925925926,,0
5.0,5.0,13,1974,46.0,1.0,2.0,35.032876712328765,Swiss,Italian,1.0,0.5818181818181818,,0
6.0,6.0,14,1974,46.0,1.0,2.0,35.07123287671233,Swiss,Italian,2.0,0.5892857142857143,,1
9.0,9.0,15,1974,52.0,2.0,2.0,35.10958904109589,Swiss,Italian,2.0,0.5789473684210527,,0
7.0,7.0,1,1975,31.0,5.0,2.0,35.37808219178082,Swiss,Italian,1.0,0.5862068965517241,,0
5.0,5.0,2,1975,3.0,4.0,2.0,35.416438356164385,Swiss,Italian,4.0,0.576271186440678,,0
9.0,9.0,3,1975,6.0,4.0,2.0,35.50958904109589,Swiss,Italian,4.0,0.5666666666666667,,0
2.0,2.0,4,1975,6.0,7.0,2.0,35.66575342465753,Swiss,Italian,4.0,0.5737704918032787,,0
17.0,17.0,5,1975,6.0,8.0,2.0,35.704109589041096,Swiss,Italian,4.0,0.5806451612903226,,0
4.0,4.0,6,1975,6.0,9.0,2.0,35.74246575342466,Swiss,Italian,3.0,0.5873015873015873,,0
12.0,12.0,7,1975,8.0,8.0,2.0,35.78082191780822,Swiss,Italian,2.0,0.578125,,1
2.0,2.0,8,1975,12.0,6.0,2.0,35.81917808219178,Swiss,Italian,1.0,0.5692307692307692,,1
9.0,9.0,9,1975,16.0,6.0,2.0,35.85753424657534,Swiss,Italian,1.0,0.5606060606060606,,0
4.0,4.0,10,1975,16.0,6.0,2.0,35.893150684931506,Swiss,Italian,1.0,0.5671641791044776,,0
5.0,5.0,11,1975,16.0,7.0,2.0,35.93424657534246,Swiss,Italian,1.0,0.5735294117647058,,0
5.0,5.0,12,1975,16.0,7.0,2.0,35.97260273972603,Swiss,Italian,3.0,0.5797101449275363,,0
2.0,2.0,13,1975,16.0,8.0,2.0,36.03013698630137,Swiss,Italian,1.0,0.5714285714285714,,1
11.0,11.0,14,1975,25.0,5.0,3.0,36.106849315068494,Swiss,Italian,1.0,0.5633802816901409,,0
4.0,4.0,1,1976,3.0,17.0,3.0,36.413698630136984,Swiss,Italian,1.0,0.5694444444444444,,0
9.0,9.0,2,1976,0.0,7.0,3.0,36.52602739726027,Swiss,Italian,1.0,0.5616438356164384,,0
1.0,1.0,3,1976,0.0,10.0,3.0,36.586301369863016,Swiss,Italian,1.0,0.5675675675675675,,1
5.0,5.0,4,1976,9.0,3.0,4.0,36.68219178082192,Swiss,Italian,1.0,0.56,,0
2.0,2.0,5,1976,9.0,4.0,4.0,36.72054794520548,Swiss,Italian,1.0,0.5657894736842105,,1
2.0,2.0,6,1976,15.0,2.0,4.0,36.75890410958904,Swiss,Italian,1.0,0.5584415584415584,,0
11.0,11.0,7,1976,15.0,2.0,4.0,36.797260273972604,Swiss,Italian,1.0,0.5641025641025641,,0
